Iteration 560:       Mapping:     0.8897     (avg:     0.9959 )    Adversary:     0.7631     (avg:     0.7319 ) loss_classification:     0.2265 avg:     0.5740 accuracy :     0.9609 (avg:     0.9154 )
Iteration 570:       Mapping:     0.9569     (avg:     0.9867 )    Adversary:     0.6728     (avg:     0.7339 ) loss_classification:     0.5030 avg:     0.5591 accuracy :     0.9219 (avg:     0.9181 )
Iteration 580:       Mapping:     0.9043     (avg:     0.9782 )    Adversary:     0.7383     (avg:     0.7365 ) loss_classification:     0.1408 avg:     0.5479 accuracy :     0.9766 (avg:     0.9199 )
Iteration 590:       Mapping:     0.9171     (avg:     0.9693 )    Adversary:     0.7236     (avg:     0.7383 ) loss_classification:     0.6126 avg:     0.5352 accuracy :     0.9453 (avg:     0.9219 )
Iteration 600:       Mapping:     0.8897     (avg:     0.9623 )    Adversary:     0.7110     (avg:     0.7390 ) loss_classification:     0.2848 avg:     0.5252 accuracy :     0.9531 (avg:     0.9235 )
Iteration 610:       Mapping:     0.8797     (avg:     0.9559 )    Adversary:     0.7400     (avg:     0.7397 ) loss_classification:     0.2018 avg:     0.5165 accuracy :     0.9375 (avg:     0.9244 )
Iteration 620:       Mapping:     0.8554     (avg:     0.9511 )    Adversary:     0.8005     (avg:     0.7401 ) loss_classification:     0.4374 avg:     0.5096 accuracy :     0.9375 (avg:     0.9255 )
Iteration 630:       Mapping:     0.9193     (avg:     0.9463 )    Adversary:     0.7373     (avg:     0.7401 ) loss_classification:     0.6303 avg:     0.5035 accuracy :     0.9062 (avg:     0.9264 )
Iteration 640:       Mapping:     0.8970     (avg:     0.9425 )    Adversary:     0.7267     (avg:     0.7400 ) loss_classification:     0.2609 avg:     0.4947 accuracy :     0.9531 (avg:     0.9272 )
Iteration 650:       Mapping:     0.9022     (avg:     0.9400 )    Adversary:     0.7207     (avg:     0.7394 ) loss_classification:     0.4254 avg:     0.4858 accuracy :     0.9297 (avg:     0.9281 )
Iteration 660:       Mapping:     0.8893     (avg:     0.9372 )    Adversary:     0.7516     (avg:     0.7389 ) loss_classification:     0.1593 avg:     0.4766 accuracy :     0.9766 (avg:     0.9289 )
